timestamp_utc,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DNI,T2M,CLRSKY_SFC_SW_DWN
2025-06-11 02:00:00,0.0,0.0,25.83,0.0
2025-06-11 03:00:00,0.0,0.0,25.13,0.0
2025-06-11 04:00:00,0.0,0.0,24.48,0.0
2025-06-11 05:00:00,42.2,54.26,24.69,43.47
2025-06-11 06:00:00,228.68,372.31,26.84,236.05
2025-06-11 07:00:00,457.17,579.53,30.02,468.3
2025-06-11 08:00:00,676.03,711.04,33.99,686.88
2025-06-11 09:00:00,856.25,772.4,36.71,865.4
2025-06-11 10:00:00,981.65,796.18,38.38,988.38
2025-06-11 11:00:00,1018.4,751.2,39.63,1023.0
2025-06-11 12:00:00,1008.3,798.27,40.52,1010.67
2025-06-11 13:00:00,928.42,720.05,41.05,928.83
2025-06-11 14:00:00,781.5,658.69,41.13,784.15
2025-06-11 15:00:00,584.17,576.64,40.76,588.0
2025-06-11 16:00:00,359.42,420.32,39.82,363.15
2025-06-11 17:00:00,146.35,216.29,38.11,148.35
2025-06-11 18:00:00,12.55,2.37,34.07,12.73
2025-06-11 19:00:00,0.0,0.0,32.53,0.0
2025-06-11 20:00:00,0.0,0.0,31.71,0.0
2025-06-11 21:00:00,0.0,0.0,30.64,0.0
2025-06-11 22:00:00,0.0,0.0,29.64,0.0
2025-06-11 23:00:00,0.0,0.0,28.71,0.0
2025-06-12 00:00:00,0.0,0.0,27.85,0.0
2025-06-12 01:00:00,0.0,0.0,26.96,0.0
2025-06-12 02:00:00,0.0,0.0,26.09,0.0
2025-06-12 03:00:00,0.0,0.0,25.25,0.0
2025-06-12 04:00:00,0.0,0.0,24.48,0.0
2025-06-12 05:00:00,41.8,41.76,24.62,42.3
2025-06-12 06:00:00,228.7,340.83,26.95,233.3
2025-06-12 07:00:00,460.6,545.94,30.24,467.9
2025-06-12 08:00:00,682.22,684.71,34.74,689.9
2025-06-12 09:00:00,864.78,744.29,37.44,871.4
2025-06-12 10:00:00,991.35,777.51,39.12,996.42
2025-06-12 11:00:00,1044.75,799.33,40.42,1048.3
2025-06-12 12:00:00,1034.95,849.98,41.34,1037.05
2025-06-12 13:00:00,953.5,762.48,41.85,956.25
2025-06-12 14:00:00,808.95,709.6,41.93,812.3
2025-06-12 15:00:00,612.38,639.49,41.5,616.08
2025-06-12 16:00:00,384.65,488.81,40.51,387.88
2025-06-12 17:00:00,160.23,270.68,38.51,161.9
2025-06-12 18:00:00,13.7,3.47,33.89,13.85
2025-06-12 19:00:00,0.0,0.0,32.11,0.0
2025-06-12 20:00:00,0.0,0.0,31.16,0.0
2025-06-12 21:00:00,0.0,0.0,30.21,0.0
2025-06-12 22:00:00,0.0,0.0,29.27,0.0
2025-06-12 23:00:00,0.0,0.0,28.33,0.0
2025-06-13 00:00:00,0.0,0.0,27.4,0.0
2025-06-13 01:00:00,0.0,0.0,26.52,0.0
2025-06-13 02:00:00,0.0,0.0,25.68,0.0
2025-06-13 03:00:00,0.0,0.0,24.89,0.0
2025-06-13 04:00:00,0.0,0.0,24.19,0.0
2025-06-13 05:00:00,43.12,47.41,24.45,44.1
2025-06-13 06:00:00,233.68,360.41,26.78,239.05
2025-06-13 07:00:00,467.62,563.43,29.98,474.42
2025-06-13 08:00:00,690.62,701.49,34.16,696.15
2025-06-13 09:00:00,874.78,763.67,37.65,878.65
2025-06-13 10:00:00,1000.92,809.04,39.54,1003.78
2025-06-13 11:00:00,1063.53,884.99,40.71,1065.22
2025-06-13 12:00:00,1052.38,921.24,41.5,1052.38
2025-06-13 13:00:00,970.42,839.31,41.94,970.45
2025-06-13 14:00:00,825.4,792.86,41.97,825.53
2025-06-13 15:00:00,628.58,715.79,41.55,628.83
2025-06-13 16:00:00,399.17,585.35,40.59,399.48
2025-06-13 17:00:00,169.75,357.51,38.53,169.95
2025-06-13 18:00:00,14.68,14.05,33.95,14.7
2025-06-13 19:00:00,0.0,0.0,32.31,0.0
2025-06-13 20:00:00,0.0,0.0,31.53,0.0
2025-06-13 21:00:00,0.0,0.0,30.6,0.0
2025-06-13 22:00:00,0.0,0.0,29.6,0.0
2025-06-13 23:00:00,0.0,0.0,28.69,0.0
2025-06-14 00:00:00,0.0,0.0,27.85,0.0
2025-06-14 01:00:00,0.0,0.0,26.99,0.0
2025-06-14 02:00:00,0.0,0.0,26.11,0.0
2025-06-14 03:00:00,0.0,0.0,25.27,0.0
2025-06-14 04:00:00,0.0,0.0,24.48,0.0
2025-06-14 05:00:00,42.67,57.91,24.42,43.05
2025-06-14 06:00:00,231.0,368.47,26.32,233.32
2025-06-14 07:00:00,461.35,569.06,29.86,464.62
2025-06-14 08:00:00,680.22,703.62,33.67,683.5
2025-06-14 09:00:00,861.45,764.01,36.85,864.2
2025-06-14 10:00:00,987.08,791.65,38.94,989.0
2025-06-14 11:00:00,1051.1,926.57,40.3,1052.1
2025-06-14 12:00:00,1024.69,820.2,41.16,1027.37
2025-06-14 13:00:00,958.8,801.8,41.6,960.28
2025-06-14 14:00:00,813.4,742.43,41.58,815.95
2025-06-14 15:00:00,617.2,666.08,40.99,620.25
2025-06-14 16:00:00,389.3,512.39,39.86,391.98
2025-06-14 17:00:00,165.35,282.26,37.93,166.77
2025-06-14 18:00:00,14.7,3.77,33.87,14.82
2025-06-14 19:00:00,0.0,0.0,32.09,0.0
2025-06-14 20:00:00,0.0,0.0,31.17,0.0
2025-06-14 21:00:00,0.0,0.0,30.13,0.0
2025-06-14 22:00:00,0.0,0.0,29.02,0.0
2025-06-14 23:00:00,0.0,0.0,27.96,0.0
2025-06-15 00:00:00,0.0,0.0,27.0,0.0
2025-06-15 01:00:00,0.0,0.0,26.17,0.0
2025-06-15 02:00:00,0.0,0.0,25.48,0.0
2025-06-15 03:00:00,0.0,0.0,24.86,0.0
2025-06-15 04:00:00,0.0,0.0,24.26,0.0
2025-06-15 05:00:00,42.4,35.88,24.33,42.75
2025-06-15 06:00:00,231.18,329.02,26.33,233.35
2025-06-15 07:00:00,463.85,532.77,29.89,467.58
2025-06-15 08:00:00,685.7,657.54,33.41,689.95
2025-06-15 09:00:00,869.58,719.56,35.84,873.8
2025-06-15 10:00:00,996.83,756.51,37.55,1000.35
2025-06-15 11:00:00,1052.72,829.58,38.79,1055.15
2025-06-15 12:00:00,1042.68,792.61,39.61,1044.05
2025-06-15 13:00:00,961.25,707.63,40.02,961.67
2025-06-15 14:00:00,812.3,641.09,39.95,813.42
2025-06-15 15:00:00,610.47,548.32,39.35,612.0
2025-06-15 16:00:00,377.92,385.37,38.14,379.33
2025-06-15 17:00:00,155.38,167.96,36.33,156.0
2025-06-15 18:00:00,14.43,0.42,32.98,14.43
2025-06-15 19:00:00,0.0,0.0,31.22,0.0
2025-06-15 20:00:00,0.0,0.0,30.23,0.0
2025-06-15 21:00:00,0.0,0.0,29.18,0.0
2025-06-15 22:00:00,0.0,0.0,28.21,0.0
2025-06-15 23:00:00,0.0,0.0,27.28,0.0
2025-06-16 00:00:00,0.0,0.0,26.37,0.0
2025-06-16 01:00:00,0.0,0.0,25.59,0.0
2025-06-16 02:00:00,0.0,0.0,24.83,0.0
2025-06-16 03:00:00,0.0,0.0,24.1,0.0
2025-06-16 04:00:00,0.0,0.0,23.44,0.0
2025-06-16 05:00:00,40.03,12.07,23.29,40.05
2025-06-16 06:00:00,218.35,229.6,24.92,221.18
2025-06-16 07:00:00,449.35,441.6,28.14,454.55
2025-06-16 08:00:00,673.62,573.02,31.2,679.33
2025-06-16 09:00:00,862.05,665.58,33.32,866.88
2025-06-16 10:00:00,992.85,697.35,34.87,996.42
2025-06-16 11:00:00,1057.2,750.51,36.14,1059.65
2025-06-16 12:00:00,1049.32,791.91,37.1,1050.95
2025-06-16 13:00:00,969.92,748.81,37.63,970.88
2025-06-16 14:00:00,824.47,700.26,37.62,826.35
2025-06-16 15:00:00,626.53,627.11,37.05,628.0
2025-06-16 16:00:00,395.3,471.81,35.94,396.38
2025-06-16 17:00:00,166.1,233.06,34.19,166.62
2025-06-16 18:00:00,15.35,1.62,30.55,15.38
2025-06-16 19:00:00,0.0,0.0,28.56,0.0
2025-06-16 20:00:00,0.0,0.0,27.55,0.0
2025-06-16 21:00:00,0.0,0.0,26.59,0.0
2025-06-16 22:00:00,0.0,0.0,25.75,0.0
2025-06-16 23:00:00,0.0,0.0,25.01,0.0
2025-06-17 00:00:00,0.0,0.0,24.33,0.0
2025-06-17 01:00:00,0.0,0.0,23.7,0.0
2025-06-17 02:00:00,0.0,0.0,23.05,0.0
2025-06-17 03:00:00,0.0,0.0,22.41,0.0
2025-06-17 04:00:00,0.0,0.0,21.8,0.0
2025-06-17 05:00:00,38.92,10.29,21.78,39.05
2025-06-17 06:00:00,211.35,206.63,23.49,212.18
2025-06-17 07:00:00,438.17,400.37,26.88,439.5
2025-06-17 08:00:00,660.85,533.08,30.38,662.47
2025-06-17 09:00:00,846.72,606.68,32.76,848.42
2025-06-17 10:00:00,975.8,654.04,34.27,977.35
2025-06-17 11:00:00,1047.2,809.08,35.51,1048.5
2025-06-17 12:00:00,1037.95,774.04,36.46,1038.22
2025-06-17 13:00:00,955.78,691.26,37.02,957.0
2025-06-17 14:00:00,809.6,630.13,37.15,810.95
2025-06-17 15:00:00,609.88,541.72,36.76,611.2
2025-06-17 16:00:00,378.3,379.07,35.76,379.38
2025-06-17 17:00:00,157.0,160.01,34.09,157.5
2025-06-17 18:00:00,14.55,0.45,30.12,14.6
2025-06-17 19:00:00,0.0,0.0,28.27,0.0
2025-06-17 20:00:00,0.0,0.0,27.43,0.0
2025-06-17 21:00:00,0.0,0.0,26.65,0.0
2025-06-17 22:00:00,0.0,0.0,25.91,0.0
2025-06-17 23:00:00,0.0,0.0,25.18,0.0
2025-06-18 00:00:00,0.0,0.0,24.46,0.0
2025-06-18 01:00:00,0.0,0.0,23.76,0.0
2025-06-18 02:00:00,0.0,0.0,23.08,0.0
2025-06-18 03:00:00,0.0,0.0,22.44,0.0
2025-06-18 04:00:00,0.0,0.0,21.82,0.0
2025-06-18 05:00:00,36.03,6.83,21.83,36.58
2025-06-18 06:00:00,199.05,185.46,23.69,203.1
2025-06-18 07:00:00,421.42,378.97,27.33,428.08
2025-06-18 08:00:00,642.42,527.17,31.51,649.0
2025-06-18 09:00:00,829.6,610.25,33.86,834.33
2025-06-18 10:00:00,960.38,667.2,35.5,963.4
2025-06-18 11:00:00,1038.53,797.92,36.8,1039.95
2025-06-18 12:00:00,1028.05,829.35,37.78,1028.05
2025-06-18 13:00:00,946.88,747.84,38.42,946.9
2025-06-18 14:00:00,802.92,694.81,38.59,802.97
2025-06-18 15:00:00,607.55,607.89,38.29,607.65
2025-06-18 16:00:00,381.0,471.11,37.4,381.15
2025-06-18 17:00:00,161.18,248.3,35.81,161.27
2025-06-18 18:00:00,14.73,4.19,32.04,14.73
2025-06-18 19:00:00,0.0,0.0,30.34,0.0
2025-06-18 20:00:00,0.0,0.0,29.46,0.0
2025-06-18 21:00:00,0.0,0.0,28.42,0.0
2025-06-18 22:00:00,0.0,0.0,27.45,0.0
2025-06-18 23:00:00,0.0,0.0,26.54,0.0
2025-06-19 00:00:00,0.0,0.0,25.68,0.0
2025-06-19 01:00:00,0.0,0.0,24.89,0.0
2025-06-19 02:00:00,0.0,0.0,24.17,0.0
2025-06-19 03:00:00,0.0,0.0,23.52,0.0
2025-06-19 04:00:00,0.0,0.0,22.87,0.0
2025-06-19 05:00:00,38.92,46.11,22.86,39.35
2025-06-19 06:00:00,219.2,334.18,24.68,222.3
2025-06-19 07:00:00,446.92,541.19,27.99,451.62
2025-06-19 08:00:00,666.92,675.95,32.98,671.8
2025-06-19 09:00:00,851.45,745.0,35.73,855.33
2025-06-19 10:00:00,979.95,780.81,37.21,982.53
2025-06-19 11:00:00,1053.57,952.4,38.31,1054.85
2025-06-19 12:00:00,1044.57,923.07,39.1,1044.68
2025-06-19 13:00:00,964.08,840.2,39.55,965.47
2025-06-19 14:00:00,821.12,793.51,39.59,823.62
2025-06-19 15:00:00,627.17,734.19,39.12,630.4
2025-06-19 16:00:00,400.58,595.54,38.12,403.73
2025-06-19 17:00:00,174.15,369.73,36.32,175.9
2025-06-19 18:00:00,15.88,23.21,32.01,16.05
2025-06-19 19:00:00,0.0,0.0,30.16,0.0
2025-06-19 20:00:00,0.0,0.0,29.26,0.0
2025-06-19 21:00:00,0.0,0.0,28.34,0.0
2025-06-19 22:00:00,0.0,0.0,27.36,0.0
2025-06-19 23:00:00,0.0,0.0,26.45,0.0
2025-06-20 00:00:00,0.0,0.0,25.64,0.0
2025-06-20 01:00:00,0.0,0.0,24.83,0.0
2025-06-20 02:00:00,0.0,0.0,23.97,0.0
2025-06-20 03:00:00,0.0,0.0,23.06,0.0
2025-06-20 04:00:00,0.0,0.0,22.22,0.0
2025-06-20 05:00:00,42.97,85.7,22.2,43.42
2025-06-20 06:00:00,239.15,451.4,24.07,240.75
2025-06-20 07:00:00,475.45,660.1,27.36,475.9
2025-06-20 08:00:00,697.45,773.28,31.58,698.05
2025-06-20 09:00:00,877.28,819.47,33.81,879.0
2025-06-20 10:00:00,1002.2,851.36,35.35,1003.88
2025-06-20 11:00:00,1048.5,858.94,36.59,1048.97
2025-06-20 12:00:00,1035.88,845.6,37.52,1038.32
2025-06-20 13:00:00,955.65,777.44,38.1,958.03
2025-06-20 14:00:00,811.95,741.85,38.2,813.45
2025-06-20 15:00:00,618.03,662.01,37.81,618.5
2025-06-20 16:00:00,387.98,514.5,36.87,388.55
2025-06-20 17:00:00,166.48,301.22,35.19,166.93
2025-06-20 18:00:00,15.6,13.04,31.31,15.62
2025-06-20 19:00:00,0.0,0.0,29.38,0.0
2025-06-20 20:00:00,0.0,0.0,28.33,0.0
2025-06-20 21:00:00,0.0,0.0,27.28,0.0
2025-06-20 22:00:00,0.0,0.0,26.31,0.0
2025-06-20 23:00:00,0.0,0.0,25.35,0.0
2025-06-21 00:00:00,0.0,0.0,24.51,0.0
2025-06-21 01:00:00,0.0,0.0,23.8,0.0
2025-06-21 02:00:00,0.0,0.0,23.16,0.0
2025-06-21 03:00:00,0.0,0.0,22.57,0.0
2025-06-21 04:00:00,0.0,0.0,22.03,0.0
2025-06-21 05:00:00,42.03,80.19,22.39,42.22
2025-06-21 06:00:00,234.68,435.24,24.62,235.88
2025-06-21 07:00:00,467.75,637.3,27.81,469.02
2025-06-21 08:00:00,687.9,761.15,31.61,688.88
2025-06-21 09:00:00,869.33,825.17,34.31,869.97
2025-06-21 10:00:00,995.38,852.3,36.07,995.83
2025-06-21 11:00:00,1035.68,827.76,37.29,1036.07
2025-06-21 12:00:00,1026.6,857.42,38.15,1026.9
2025-06-21 13:00:00,948.45,781.94,38.67,948.53
2025-06-21 14:00:00,806.67,731.09,38.71,807.88
2025-06-21 15:00:00,613.67,663.19,38.3,615.67
2025-06-21 16:00:00,389.05,521.57,37.33,391.33
2025-06-21 17:00:00,167.5,302.58,35.65,168.98
2025-06-21 18:00:00,15.93,11.68,31.99,16.02
2025-06-21 19:00:00,0.0,0.0,30.38,0.0
2025-06-21 20:00:00,0.0,0.0,29.41,0.0
2025-06-21 21:00:00,0.0,0.0,28.4,0.0
2025-06-21 22:00:00,0.0,0.0,27.51,0.0
2025-06-21 23:00:00,0.0,0.0,26.67,0.0
2025-06-22 00:00:00,0.0,0.0,25.89,0.0
2025-06-22 01:00:00,0.0,0.0,25.18,0.0
2025-06-22 02:00:00,0.0,0.0,24.53,0.0
2025-06-22 03:00:00,0.0,0.0,23.89,0.0
2025-06-22 04:00:00,0.0,0.0,23.27,0.0
2025-06-22 05:00:00,40.58,54.66,23.11,41.25
2025-06-22 06:00:00,230.38,376.56,24.68,234.8
2025-06-22 07:00:00,461.77,597.97,27.85,468.62
2025-06-22 08:00:00,681.22,717.42,31.2,688.85
2025-06-22 09:00:00,864.3,780.79,33.86,871.03
2025-06-22 10:00:00,992.58,817.74,35.69,997.78
2025-06-22 11:00:00,1031.32,754.86,36.99,1034.78
2025-06-22 12:00:00,1023.5,782.89,37.82,1025.4
2025-06-22 13:00:00,944.6,693.02,38.26,944.88
2025-06-22 14:00:00,799.17,625.92,38.26,799.72
2025-06-22 15:00:00,600.5,523.2,37.73,601.25
2025-06-22 16:00:00,371.9,373.35,36.76,372.65
2025-06-22 17:00:00,156.23,162.44,35.2,156.62
2025-06-22 18:00:00,15.5,0.44,30.97,15.52
2025-06-22 19:00:00,0.0,0.0,29.17,0.0
2025-06-22 20:00:00,0.0,0.0,28.55,0.0
2025-06-22 21:00:00,0.0,0.0,28.12,0.0
2025-06-22 22:00:00,0.0,0.0,27.69,0.0
2025-06-22 23:00:00,0.0,0.0,27.12,0.0
2025-06-23 00:00:00,0.0,0.0,26.56,0.0
2025-06-23 01:00:00,0.0,0.0,26.06,0.0
2025-06-23 02:00:00,0.0,0.0,25.56,0.0
2025-06-23 03:00:00,0.0,0.0,24.95,0.0
2025-06-23 04:00:00,0.0,0.0,24.33,0.0
2025-06-23 05:00:00,36.38,12.43,24.5,36.53
2025-06-23 06:00:00,210.5,252.8,26.46,211.48
2025-06-23 07:00:00,442.08,480.52,29.88,443.48
2025-06-23 08:00:00,667.33,632.72,33.29,668.58
2025-06-23 09:00:00,853.75,724.09,35.59,854.55
2025-06-23 10:00:00,982.62,792.99,37.0,983.05
2025-06-23 11:00:00,1026.75,798.07,38.12,1026.95
2025-06-23 12:00:00,1017.6,774.73,38.95,1017.7
2025-06-23 13:00:00,938.58,703.79,39.49,938.83
2025-06-23 14:00:00,796.53,656.49,39.55,797.0
2025-06-23 15:00:00,601.62,570.28,39.14,602.42
2025-06-23 16:00:00,376.08,431.65,38.18,377.02
2025-06-23 17:00:00,159.18,211.2,36.55,159.75
2025-06-23 18:00:00,15.75,2.51,33.52,15.8
2025-06-23 19:00:00,0.0,0.0,31.78,0.0
2025-06-23 20:00:00,0.0,0.0,30.71,0.0
2025-06-23 21:00:00,0.0,0.0,29.65,0.0
2025-06-23 22:00:00,0.0,0.0,28.61,0.0
2025-06-23 23:00:00,0.0,0.0,27.62,0.0
2025-06-24 00:00:00,0.0,0.0,26.7,0.0
2025-06-24 01:00:00,0.0,0.0,25.84,0.0
2025-06-24 02:00:00,0.0,0.0,25.09,0.0
2025-06-24 03:00:00,0.0,0.0,24.45,0.0
2025-06-24 04:00:00,0.0,0.0,23.89,0.0
2025-06-24 05:00:00,37.83,32.89,24.16,38.35
2025-06-24 06:00:00,219.77,333.51,26.31,222.95
2025-06-24 07:00:00,450.52,552.09,29.62,455.52
2025-06-24 08:00:00,672.25,685.88,33.52,677.62
2025-06-24 09:00:00,855.47,759.66,35.68,859.95
2025-06-24 10:00:00,983.25,794.13,37.2,986.33
2025-06-24 11:00:00,1041.38,886.67,38.28,1042.97
2025-06-24 12:00:00,1033.3,854.77,39.04,1033.43
2025-06-24 13:00:00,953.92,769.95,39.38,954.17
2025-06-24 14:00:00,811.65,714.84,39.28,812.08
2025-06-24 15:00:00,618.0,624.93,38.68,618.55
2025-06-24 16:00:00,391.95,485.81,37.55,392.5
2025-06-24 17:00:00,168.23,251.71,35.92,168.55
2025-06-24 18:00:00,16.58,3.05,32.99,16.6
2025-06-24 19:00:00,0.0,0.0,31.05,0.0
2025-06-24 20:00:00,0.0,0.0,29.68,0.0
2025-06-24 21:00:00,0.0,0.0,28.3,0.0
2025-06-24 22:00:00,0.0,0.0,27.09,0.0
2025-06-24 23:00:00,0.0,0.0,26.03,0.0
2025-06-25 00:00:00,0.0,0.0,25.14,0.0
2025-06-25 01:00:00,0.0,0.0,24.44,0.0
2025-06-25 02:00:00,0.0,0.0,23.79,0.0
2025-06-25 03:00:00,0.0,0.0,23.15,0.0
2025-06-25 04:00:00,0.0,0.0,22.52,0.0
2025-06-25 05:00:00,37.65,28.66,22.85,38.3
2025-06-25 06:00:00,222.18,314.15,25.24,226.68
2025-06-25 07:00:00,451.95,531.81,28.15,457.77
2025-06-25 08:00:00,675.7,674.76,32.6,680.25
2025-06-25 09:00:00,860.95,751.9,34.68,863.85
2025-06-25 10:00:00,990.58,785.68,36.16,992.17
2025-06-25 11:00:00,1048.43,837.49,37.32,1049.2
2025-06-25 12:00:00,1039.85,874.7,38.2,1039.9
2025-06-25 13:00:00,963.62,792.38,38.77,963.7
2025-06-25 14:00:00,820.28,738.38,38.88,821.33
2025-06-25 15:00:00,625.35,662.51,38.51,627.28
2025-06-25 16:00:00,398.02,527.92,37.57,400.3
2025-06-25 17:00:00,171.75,301.62,35.92,173.25
2025-06-25 18:00:00,16.67,9.85,32.21,16.8
2025-06-25 19:00:00,0.0,0.0,30.4,0.0
2025-06-25 20:00:00,0.0,0.0,29.6,0.0
2025-06-25 21:00:00,0.0,0.0,28.78,0.0
2025-06-25 22:00:00,0.0,0.0,27.95,0.0
2025-06-25 23:00:00,0.0,0.0,27.04,0.0
2025-06-26 00:00:00,0.0,0.0,26.11,0.0
2025-06-26 01:00:00,0.0,0.0,25.27,0.0
2025-06-26 02:00:00,0.0,0.0,24.46,0.0
2025-06-26 03:00:00,0.0,0.0,23.71,0.0
2025-06-26 04:00:00,0.0,0.0,22.99,0.0
2025-06-26 05:00:00,37.47,61.23,22.96,38.33
2025-06-26 06:00:00,222.98,395.15,24.81,227.82
2025-06-26 07:00:00,448.17,588.35,28.19,457.25
2025-06-26 08:00:00,666.45,721.13,32.4,675.8
2025-06-26 09:00:00,848.75,783.67,35.0,856.78
2025-06-26 10:00:00,977.15,810.07,36.67,983.0
2025-06-26 11:00:00,1028.85,819.97,37.91,1032.4
2025-06-26 12:00:00,1023.47,874.94,38.75,1025.07
2025-06-26 13:00:00,948.05,795.21,39.23,948.15
2025-06-26 14:00:00,808.65,748.78,39.33,808.92
2025-06-26 15:00:00,617.47,669.47,38.99,617.97
2025-06-26 16:00:00,391.35,540.04,38.13,392.35
2025-06-26 17:00:00,168.3,310.85,36.48,169.1
2025-06-26 18:00:00,16.38,14.28,32.52,16.48
2025-06-26 19:00:00,0.0,0.0,31.14,0.0
2025-06-26 20:00:00,0.0,0.0,30.1,0.0
2025-06-26 21:00:00,0.0,0.0,28.81,0.0
2025-06-26 22:00:00,0.0,0.0,27.73,0.0
2025-06-26 23:00:00,0.0,0.0,26.79,0.0
2025-06-27 00:00:00,0.0,0.0,25.98,0.0
2025-06-27 01:00:00,0.0,0.0,25.25,0.0
2025-06-27 02:00:00,0.0,0.0,24.51,0.0
2025-06-27 03:00:00,0.0,0.0,23.75,0.0
2025-06-27 04:00:00,0.0,0.0,23.0,0.0
2025-06-27 05:00:00,35.95,42.89,23.04,36.35
2025-06-27 06:00:00,218.68,345.27,24.99,221.45
2025-06-27 07:00:00,448.42,547.54,28.21,451.98
2025-06-27 08:00:00,669.95,685.12,32.74,672.92
2025-06-27 09:00:00,853.7,743.59,34.95,855.85
2025-06-27 10:00:00,981.97,774.9,36.45,983.5
2025-06-27 11:00:00,1031.12,772.63,37.59,1032.32
2025-06-27 12:00:00,1023.35,817.89,38.32,1024.28
2025-06-27 13:00:00,945.75,734.87,38.67,946.1
2025-06-27 14:00:00,803.5,680.63,38.58,804.2
2025-06-27 15:00:00,608.88,596.26,37.99,609.47
2025-06-27 16:00:00,382.95,455.15,36.93,383.4
2025-06-27 17:00:00,162.82,234.35,35.26,163.07
2025-06-27 18:00:00,15.98,4.05,31.16,15.98
2025-06-27 19:00:00,0.0,0.0,29.2,0.0
2025-06-27 20:00:00,0.0,0.0,28.14,0.0
2025-06-27 21:00:00,0.0,0.0,27.15,0.0
2025-06-27 22:00:00,0.0,0.0,26.25,0.0
2025-06-27 23:00:00,0.0,0.0,25.51,0.0
2025-06-28 00:00:00,0.0,0.0,24.85,0.0
2025-06-28 01:00:00,0.0,0.0,24.25,0.0
2025-06-28 02:00:00,0.0,0.0,23.71,0.0
2025-06-28 03:00:00,0.0,0.0,23.19,0.0
2025-06-28 04:00:00,0.0,0.0,22.69,0.0
2025-06-28 05:00:00,34.3,16.01,23.16,34.2
2025-06-28 06:00:00,208.3,267.7,26.98,211.73
2025-06-28 07:00:00,433.8,470.66,29.93,440.08
2025-06-28 08:00:00,654.25,606.09,33.82,661.58
2025-06-28 09:00:00,837.88,687.87,35.31,845.2
2025-06-28 10:00:00,966.3,728.49,36.44,973.1
2025-06-28 11:00:00,1028.53,764.09,37.37,1034.45
2025-06-28 12:00:00,1023.35,817.61,38.07,1025.5
2025-06-28 13:00:00,941.58,726.4,38.42,947.0
2025-06-28 14:00:00,800.5,691.56,38.43,805.6
2025-06-28 15:00:00,606.9,611.73,38.01,611.22
2025-06-28 16:00:00,382.0,452.34,37.21,385.15
2025-06-28 17:00:00,160.85,216.38,35.76,162.18
2025-06-28 18:00:00,16.05,3.11,31.76,16.02
2025-06-28 19:00:00,0.0,0.0,29.98,0.0
2025-06-28 20:00:00,0.0,0.0,28.96,0.0
2025-06-28 21:00:00,0.0,0.0,28.0,0.0
2025-06-28 22:00:00,0.0,0.0,27.17,0.0
2025-06-28 23:00:00,0.0,0.0,26.49,0.0
2025-06-29 00:00:00,0.0,0.0,25.92,0.0
2025-06-29 01:00:00,0.0,0.0,25.4,0.0
2025-06-29 02:00:00,0.0,0.0,24.9,0.0
2025-06-29 03:00:00,0.0,0.0,24.44,0.0
2025-06-29 04:00:00,0.0,0.0,23.96,0.0
2025-06-29 05:00:00,32.92,8.68,24.41,32.65
2025-06-29 06:00:00,195.48,189.81,27.56,203.15
2025-06-29 07:00:00,416.02,382.62,30.39,425.1
2025-06-29 08:00:00,635.45,515.09,35.18,642.5
2025-06-29 09:00:00,806.42,551.79,36.95,824.45
2025-06-29 10:00:00,928.75,560.4,38.13,951.15
2025-06-29 11:00:00,983.2,528.73,39.03,1006.62
2025-06-29 12:00:00,960.78,607.27,39.68,997.47
2025-06-29 13:00:00,862.8,464.47,40.0,919.22
2025-06-29 14:00:00,739.1,491.73,39.93,778.25
2025-06-29 15:00:00,561.3,427.88,39.39,587.53
2025-06-29 16:00:00,352.17,312.24,38.4,367.35
2025-06-29 17:00:00,150.35,140.84,36.89,154.93
2025-06-29 18:00:00,16.02,0.9,33.38,16.0
2025-06-29 19:00:00,0.0,0.0,31.42,0.0
2025-06-29 20:00:00,0.0,0.0,30.39,0.0
2025-06-29 21:00:00,0.0,0.0,29.46,0.0
2025-06-29 22:00:00,0.0,0.0,28.66,0.0
2025-06-29 23:00:00,0.0,0.0,27.96,0.0
2025-06-30 00:00:00,0.0,0.0,27.33,0.0
2025-06-30 01:00:00,0.0,0.0,26.82,0.0
2025-06-30 02:00:00,0.0,0.0,26.29,0.0
2025-06-30 03:00:00,0.0,0.0,25.74,0.0
2025-06-30 04:00:00,0.0,0.0,25.13,0.0
2025-06-30 05:00:00,33.15,12.85,25.22,33.17
2025-06-30 06:00:00,206.73,254.5,27.05,206.8
2025-06-30 07:00:00,427.95,451.49,30.18,428.05
2025-06-30 08:00:00,647.75,588.29,34.67,647.83
2025-06-30 09:00:00,831.47,668.77,37.38,831.53
2025-06-30 10:00:00,959.53,721.11,38.74,959.55
2025-06-30 11:00:00,1027.95,857.02,39.64,1027.95
2025-06-30 12:00:00,1018.88,819.32,40.24,1018.88
2025-06-30 13:00:00,942.1,733.27,40.53,942.22
2025-06-30 14:00:00,804.5,674.02,40.48,804.83
2025-06-30 15:00:00,608.9,581.85,40.04,609.67
2025-06-30 16:00:00,382.4,407.84,39.19,383.05
2025-06-30 17:00:00,163.68,195.93,37.78,164.0
2025-06-30 18:00:00,16.77,1.2,34.33,16.77
2025-06-30 19:00:00,0.0,0.0,32.78,0.0
2025-06-30 20:00:00,0.0,0.0,31.86,0.0
2025-06-30 21:00:00,0.0,0.0,30.79,0.0
2025-06-30 22:00:00,0.0,0.0,29.86,0.0
